

When: 2025-11-03 18:09:38 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 18:16:32	 7479	 924	940	-16	 181.05	 -2	0 	0
2025-11-03 18:16:33	 7514	 848	938	-16	 181.05	 -1	-1 	0
2025-11-03 18:16:34	 7559	 758	905	-24	 216.21	 -7	-3 	0
2025-11-03 18:16:35	 7594	 733	904	-24	 251.37	 0	2 	0
2025-11-03 18:16:36	 7629	 736	926	-24	 251.37	 0	0 	0
2025-11-03 18:16:38	 7674	 676	748	-24	 246.09	 -3	-7 	0
2025-11-03 18:16:39	 7709	 648	713	-24	 172.27	 -4	0 	0
2025-11-03 18:16:40	 7744	 528	737	-96	 172.27	 0	0 	0
2025-11-03 18:16:43	 7866	 491	668	-88	 254.88	 -3	-5 	0
2025-11-03 18:16:44	 7901	 462	610	-96	 353.32	 -1	-1 	0
2025-11-03 18:16:47	 7991	 566	609	-96	 0.35	 6	0 	0
2025-11-03 18:16:48	 8026	 784	610	-96	 0.35	 8	0 	0
2025-11-03 18:16:50	 8114	 894	618	-88	 172.27	 -7	0 	0
2025-11-03 18:16:51	 8149	 636	647	-88	 179.30	 -7	0 	0
2025-11-03 18:16:52	 8184	 540	645	-88	 144.14	 -1	-1 	0
2025-11-03 18:16:53	 8219	 480	704	-88	 133.59	 -5	5 	0
2025-11-03 18:16:54	 8254	 431	743	-88	 93.16	 -1	0 	0
2025-11-03 18:16:56	 8316	 434	738	-88	 101.95	 -1	3 	0
2025-11-03 18:16:57	 8351	 419	782	-88	 138.87	 -1	0 	0
2025-11-03 18:17:01	 8475	 393	823	-88	 110.74	 -1	1 	0
2025-11-03 18:17:02	 8510	 351	852	-96	 163.48	 -6	1 	0
2025-11-03 18:17:03	 8545	 232	931	-96	 112.50	 -3	5 	0
2025-11-03 18:17:04	 8580	 184	1053	-96	 77.34	 -1	0 	0
2025-11-03 18:17:05	 8622	 191	1101	-96	 77.34	 1	5 	0
2025-11-03 18:17:06	 8657	 222	1242	-88	 96.68	 -1	3 	0
2025-11-03 18:17:07	 8692	 211	1355	-88	 172.27	 -1	0 	0
2025-11-03 18:17:08	 8742	 238	1314	-88	 323.44	 1	-2 	0
2025-11-03 18:17:10	 8800	 312	1287	-72	 349.80	 6	-2 	0
2025-11-03 18:17:11	 8835	 429	1263	-16	 24.96	 0	-1 	0
2025-11-03 18:17:12	 8883	 476	1228	-21	 321.68	 4	-4 	0
2025-11-03 18:17:13	 8918	 528	1190	-24	 63.63	 1	2 	0
2025-11-03 18:17:14	 8953	 559	1354	-24	 63.63	 0	5 	0
2025-11-03 18:17:15	 8988	 583	1508	-16	 333.98	 0	0 	0
2025-11-03 18:17:18	 9081	 617	1550	-16	 51.33	 4	4 	0
2025-11-03 18:17:19	 9116	 677	1575	-16	 90.00	 0	0 	0
2025-11-03 18:17:21	 9190	 719	1672	-16	 56.60	 1	3 	0
2025-11-03 18:17:22	 9240	 733	1699	-16	 254.88	 -1	-3 	0
