
When: 2025-11-04 09:29:27 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 11:00:51	 5653	 1144	182	0	 338.55	 -2	0 	0
2025-11-04 11:00:53	 5697	 1127	183	0	 94.57	 -1	0 	0
2025-11-04 11:00:54	 5732	 1120	372	32	 94.57	 -1	6 	0
2025-11-04 11:00:59	 5916	 1050	464	40	 221.13	 -7	-4 	0
2025-11-04 11:01:02	 6017	 1016	431	40	 21.09	 1	0 	0
2025-11-04 11:01:03	 6052	 1079	459	40	 347.70	 0	0 	0
2025-11-04 11:01:04	 6090	 1105	430	40	 314.30	 0	-1 	0
2025-11-04 11:01:05	 6125	 1105	443	40	 279.14	 -1	0 	0
2025-11-04 11:01:07	 6187	 1016	341	40	 282.66	 0	-7 	0
2025-11-04 11:01:08	 6222	 1031	312	40	 45.70	 0	0 	0
2025-11-04 11:01:09	 6274	 1053	452	40	 77.34	 0	1 	0
2025-11-04 11:01:10	 6316	 1058	467	40	 344.18	 2	-1 	0
2025-11-04 11:01:11	 6351	 1147	441	40	 296.72	 0	-1 	0
2025-11-04 11:01:12	 6386	 1153	390	40	 252.77	 -2	-5 	0
2025-11-04 11:01:13	 6421	 1150	168	0	 342.42	 4	-6 	0
2025-11-04 11:01:14	 6456	 1254	156	0	 75.59	 0	0 	0
2025-11-04 11:01:18	 6602	 1216	184	0	 145.90	 -6	3 	0
2025-11-04 11:01:19	 6637	 1120	288	0	 84.38	 0	0 	0
2025-11-04 11:01:20	 6672	 1120	484	40	 142.38	 -1	2 	0
2025-11-04 11:01:22	 6731	 1045	456	40	 181.05	 -2	-1 	0
2025-11-04 11:01:23	 6773	 1028	449	40	 72.07	 0	0 	0
2025-11-04 11:01:24	 6808	 1056	519	40	 72.07	 0	0 	0
2025-11-04 11:01:27	 6892	 1068	456	40	 5.27	 0	-1 	0
2025-11-04 11:01:28	 6927	 1165	487	48	 52.73	 2	0 	0
2025-11-04 11:01:29	 6962	 1190	487	48	 98.44	 0	0 	0
2025-11-04 11:01:30	 7019	 1183	490	48	 98.44	 -1	2 	0
2025-11-04 11:01:31	 7054	 1175	535	48	 98.44	 -1	0 	0
2025-11-04 11:01:40	 7355	 1168	579	48	 123.05	 -1	2 	0
2025-11-04 11:01:41	 7390	 1140	616	-32	 43.95	 -1	0 	0
2025-11-04 11:01:42	 7439	 1114	620	-32	 349.45	 -1	0 	0
2025-11-04 11:01:44	 7496	 1202	623	-32	 1.76	 7	0 	0
2025-11-04 11:01:45	 7531	 1371	609	-40	 247.50	 0	-1 	0
2025-11-04 11:01:47	 7590	 1383	589	-40	 282.66	 0	-5 	0
2025-11-04 11:01:48	 7646	 1375	591	-40	 157.85	 -5	1 	0
2025-11-04 11:01:49	 7681	 1137	658	-24	 133.24	 -7	4 	0
2025-11-04 11:01:50	 7716	 1026	804	8	 152.58	 -4	4 	0
2025-11-04 11:01:51	 7751	 797	816	8	 217.62	 -6	-2 	0
2025-11-04 11:01:53	 7820	 1016	799	8	 8.79	 14	1 	1
2025-11-04 11:01:54	 7855	 1544	967	8	 28.12	 5	0 	0
2025-11-04 11:01:56	 7933	 1591	920	8	 171.91	 -2	0 	0
2025-11-04 11:01:57	 7968	 1521	930	8	 219.38	 -1	0 	0
2025-11-04 11:01:58	 8003	 1513	819	8	 287.93	 1	-8 	0
2025-11-04 11:01:59	 8038	 1545	542	8	 268.59	 -1	-9 	0
2025-11-04 11:02:00	 8073	 1532	308	8	 196.52	 -1	-2 	0
2025-11-04 11:02:01	 8108	 1240	275	0	 182.46	 -15	-1 	0
2025-11-04 11:02:02	 8143	 1120	254	0	 279.14	 0	-1 	0
2025-11-04 11:02:04	 8198	 1241	215	0	 1.76	 4	-2 	0
2025-11-04 11:02:05	 8233	 1286	204	0	 75.59	 0	2 	0
2025-11-04 11:02:06	 8268	 1310	295	0	 84.38	 1	6 	0
2025-11-04 11:02:07	 8303	 1343	546	-32	 100.20	 -1	4 	0
2025-11-04 11:02:08	 8338	 1232	715	-40	 119.53	 -1	2 	0
2025-11-04 11:02:10	 8400	 1216	639	-24	 203.91	 -3	-7 	0
2025-11-04 11:02:11	 8435	 1046	669	-16	 108.98	 -4	6 	0
2025-11-04 11:02:12	 8470	 1095	794	8	 58.01	 4	5 	0
2025-11-04 11:02:13	 8505	 1277	998	16	 31.64	 6	4 	0
2025-11-04 11:02:14	 8540	 1398	1143	-24	 38.67	 5	4 	0
2025-11-04 11:02:15	 8575	 1535	1240	-24	 103.71	 -1	4 	0
2025-11-04 11:02:16	 8610	 1532	1299	-24	 151.17	 -1	0 	0
2025-11-04 11:02:18	 8697	 1414	1320	-24	 170.51	 -8	1 	0
2025-11-04 11:02:19	 8732	 1481	1308	-24	 130.08	 6	-4 	0
2025-11-04 11:02:20	 8767	 1557	1319	-24	 98.44	 -1	6 	0
2025-11-04 11:02:21	 8802	 1521	1579	-24	 117.77	 -1	4 	0
2025-11-04 11:02:22	 8837	 1515	1621	-24	 205.66	 -1	0 	0
2025-11-04 11:02:23	 8880	 1488	1571	-24	 212.70	 0	-1 	0
2025-11-04 11:02:25	 8920	 1449	1564	-24	 182.81	 -6	-1 	0
2025-11-04 11:02:26	 8955	 1446	1564	-24	 182.81	 7	0 	0
2025-11-04 11:02:27	 8990	 1541	1598	-24	 131.84	 -5	4 	0
2025-11-04 11:02:28	 9025	 1411	1770	-24	 172.27	 -7	3 	0
2025-11-04 11:02:29	 9060	 1290	1810	-24	 219.73	 -1	0 	8
2025-11-04 11:02:30	 9107	 1242	1788	-24	 177.54	 -6	-2 	0
2025-11-04 11:02:31	 9142	 1142	1775	-24	 254.88	 -1	-1 	0
2025-11-04 11:02:32	 9177	 1063	1747	-16	 216.21	 -7	-3 	0
2025-11-04 11:02:33	 9212	 909	1591	40	 244.34	 -3	-2 	0
2025-11-04 11:02:34	 9247	 949	1480	40	 332.23	 5	-1 	0
2025-11-04 11:02:35	 9282	 1024	1480	40	 235.55	 0	0 	0
2025-11-04 11:02:37	 9342	 976	1438	48	 242.58	 -1	-4 	5
2025-11-04 11:02:38	 9377	 940	1339	48	 174.02	 -5	0 	0
2025-11-04 11:02:39	 9412	 841	1342	48	 242.58	 -2	-2 	0
2025-11-04 11:02:40	 9447	 819	1308	48	 270.70	 -1	-1 	0
2025-11-04 11:02:42	 9536	 819	1348	48	 270.70	 -1	6 	0
2025-11-04 11:02:43	 9580	 803	1312	48	 261.91	 -2	-8 	0
2025-11-04 11:02:44	 9615	 787	1304	48	 261.91	 -1	0 	0
2025-11-04 11:02:47	 9721	 818	1332	48	 17.93	 3	1 	0
2025-11-04 11:02:48	 9756	 845	1368	48	 283.01	 -2	4 	0
2025-11-04 11:02:49	 9791	 823	1409	48	 253.12	 -2	-4 	0
2025-11-04 11:02:50	 9826	 777	1304	48	 253.12	 -1	0 	0
2025-11-04 11:02:52	 9873	 794	1244	48	 281.25	 1	-7 	0
2025-11-04 11:02:55	 9972	 812	1220	48	 68.91	 0	2 	0
2025-11-04 11:02:56	 10007	 841	1314	48	 24.96	 3	2 	0
2025-11-04 11:02:57	 10042	 990	1437	48	 107.58	 0	5 	5
2025-11-04 11:02:57	 10077	 983	1533	40	 74.18	 -1	0 	0
