
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 19:55:47	 10688	 431	1544	56	 342.77	 0	-2 	0
2025-11-03 19:55:48	 10723	 446	1575	56	 21.45	 3	3 	0
2025-11-03 19:55:49	 10758	 680	1594	56	 295.31	 6	-5 	0
2025-11-03 19:55:50	 10793	 590	1489	56	 202.15	 -3	1 	0
2025-11-03 19:55:51	 10828	 541	1551	56	 79.10	 0	4 	0
2025-11-03 19:55:52	 10863	 615	1711	56	 119.53	 0	0 	0
2025-11-03 19:55:53	 10924	 554	1643	56	 256.64	 -2	-2 	0
2025-11-03 19:55:54	 10959	 584	1570	56	 254.88	 0	-2 	0
2025-11-03 19:55:55	 10994	 539	1558	56	 177.54	 -9	0 	0
2025-11-03 19:55:56	 11029	 36	1577	56	 193.36	 -17	-1 	0
2025-11-03 19:55:57	 11064	 -109	1296	56	 277.73	 0	-16 	0
2025-11-03 19:55:58	 11099	 -26	850	8	 37.27	 1	-6 	0
2025-11-03 19:55:59	 11134	 47	983	8	 61.88	 0	4 	0
2025-11-03 19:56:00	 11169	 105	1102	8	 44.30	 1	0 	0
2025-11-03 19:56:01	 11204	 82	1140	8	 139.22	 -8	6 	0
2025-11-03 19:56:02	 11239	 -17	1516	56	 61.88	 0	4 	0
2025-11-03 19:56:03	 11274	 208	1665	56	 61.88	 7	2 	0
2025-11-03 19:56:04	 11309	 196	1775	56	 118.12	 -1	0 	0
2025-11-03 19:56:06	 11379	 189	1792	56	 100.55	 -1	0 	0
2025-11-03 19:56:12	 11596	 197	1825	56	 60.12	 1	4 	0
2025-11-03 19:56:13	 11631	 376	1927	48	 31.99	 3	0 	0
2025-11-03 19:56:14	 11666	 412	1930	48	 95.27	 0	0 	0
2025-11-03 19:56:16	 11736	 270	1993	48	 163.83	 -8	2 	0
2025-11-03 19:56:17	 11771	 -2	2079	48	 133.95	 -8	3 	0
2025-11-03 19:56:18	 11806	 -109	2180	48	 54.84	 -1	0 	0
2025-11-03 19:56:20	 11861	 -96	2227	48	 58.36	 1	3 	0
2025-11-03 19:56:21	 11896	 -32	2237	48	 337.50	 5	-3 	0
2025-11-03 19:56:22	 11931	 -17	2251	48	 332.23	 0	-1 	0
